时间,通道,频率 (Hz),温度 (C),状态
2026-06-18 17:52:16,3,2892.50,26.7,OK
2026-06-18 17:52:26,4,880.40,26.7,OK
2026-06-18 17:52:36,5,2910.60,26.1,OK
2026-06-18 17:52:47,6,2733.30,26.2,OK
2026-06-18 17:52:57,7,,,Timeout/Error
2026-06-18 17:53:07,8,,,Timeout/Error
2026-06-18 17:53:17,1,2885.50,27.5,OK
2026-06-18 17:53:28,2,2847.70,26.5,OK
2026-06-18 17:53:38,3,2892.50,26.6,OK
2026-06-18 17:53:48,4,880.40,26.6,OK
2026-06-18 17:53:59,5,2910.50,26.1,OK
2026-06-18 17:54:09,6,2733.30,26.2,OK
2026-06-18 17:54:19,7,,,Timeout/Error
2026-06-18 17:54:29,8,,,Timeout/Error
2026-06-18 17:54:40,1,2885.50,27.4,OK
2026-06-18 17:54:50,2,2847.70,26.6,OK
2026-06-18 17:55:00,3,2892.60,26.6,OK
2026-06-18 17:55:11,4,880.40,26.6,OK
2026-06-18 17:55:21,5,2910.70,26.1,OK
2026-06-18 17:55:31,6,2733.30,26.3,OK
2026-06-18 17:55:41,7,,,Timeout/Error
2026-06-18 17:55:52,8,,,Timeout/Error
2026-06-18 17:56:02,1,2885.50,27.5,OK
2026-06-18 17:56:12,2,2847.70,26.5,OK
2026-06-18 17:56:22,3,2892.50,26.7,OK
2026-06-18 17:56:33,4,880.40,26.7,OK
2026-06-18 17:56:43,5,2910.70,26.1,OK
2026-06-18 17:56:53,6,2733.40,26.3,OK
2026-06-18 17:57:04,7,,,Timeout/Error
2026-06-18 17:57:14,8,,,Timeout/Error
2026-06-18 17:57:24,1,2885.60,27.5,OK
2026-06-18 17:57:34,2,2847.70,26.6,OK
2026-06-18 17:57:45,3,2892.50,26.6,OK
2026-06-18 17:57:55,4,880.40,26.6,OK
2026-06-18 17:58:05,5,2910.50,26.1,OK
2026-06-18 17:58:16,6,2733.30,26.3,OK
2026-06-18 17:58:26,7,,,Timeout/Error
2026-06-18 17:58:36,8,,,Timeout/Error
2026-06-18 17:58:46,1,2885.50,27.6,OK
2026-06-18 17:58:56,2,2847.70,26.6,OK
2026-06-18 17:59:07,3,2892.50,26.6,OK
2026-06-18 17:59:17,4,880.40,26.6,OK
2026-06-18 17:59:28,5,2910.50,26.1,OK
2026-06-18 17:59:38,6,2733.20,26.3,OK
2026-06-18 17:59:48,7,,,Timeout/Error
2026-06-18 17:59:58,8,,,Timeout/Error
2026-06-18 18:00:09,1,2885.50,27.6,OK
2026-06-18 18:00:19,2,2847.70,26.6,OK
2026-06-18 18:00:29,3,2892.40,26.7,OK
2026-06-18 18:00:40,4,880.40,26.7,OK
2026-06-18 18:00:50,5,2910.50,26.2,OK
2026-06-18 18:01:00,6,2733.30,26.3,OK
2026-06-18 18:01:10,7,,,Timeout/Error
2026-06-18 18:01:21,8,,,Timeout/Error
2026-06-18 18:01:31,1,2885.50,27.6,OK
2026-06-18 18:01:41,2,2847.70,26.6,OK
2026-06-18 18:01:51,3,2892.40,26.7,OK
2026-06-18 18:02:02,4,880.40,26.7,OK
2026-06-18 18:02:12,5,2910.50,26.2,OK
2026-06-18 18:02:22,6,2733.30,26.3,OK
2026-06-18 18:02:33,7,,,Timeout/Error
2026-06-18 18:02:43,8,,,Timeout/Error
2026-06-18 18:02:53,1,2885.40,27.6,OK
2026-06-18 18:03:03,2,2847.80,26.6,OK
2026-06-18 18:03:14,3,2892.40,26.6,OK
2026-06-18 18:03:24,4,880.40,26.7,OK
2026-06-18 18:03:34,5,2910.60,26.2,OK
2026-06-18 18:03:44,6,2733.30,26.3,OK
2026-06-18 18:03:55,7,,,Timeout/Error
2026-06-18 18:04:05,8,,,Timeout/Error
2026-06-18 18:04:16,1,,,Timeout/Error
2026-06-18 18:04:26,2,2847.80,26.6,OK
2026-06-18 18:04:37,3,2892.50,26.7,OK
2026-06-18 18:04:47,4,880.40,26.7,OK
2026-06-18 18:04:57,5,2910.70,26.1,OK
2026-06-18 18:05:07,6,2733.40,26.3,OK
2026-06-18 18:05:18,7,,,Timeout/Error
2026-06-18 18:05:28,8,,,Timeout/Error
2026-06-18 18:05:38,1,2885.40,27.6,OK
2026-06-18 18:05:48,2,2847.80,26.6,OK
2026-06-18 18:05:59,3,2892.40,26.6,OK
2026-06-18 18:06:09,4,880.40,26.7,OK
2026-06-18 18:06:19,5,2910.50,26.2,OK
2026-06-18 18:06:30,6,2733.30,26.4,OK
2026-06-18 18:06:40,7,,,Timeout/Error
2026-06-18 18:06:50,8,,,Timeout/Error
2026-06-18 18:07:00,1,2885.60,27.6,OK
2026-06-18 18:07:10,2,2847.80,26.6,OK
2026-06-18 18:07:21,3,2892.50,26.7,OK
2026-06-18 18:07:31,4,880.50,26.7,OK
2026-06-18 18:07:41,5,2910.60,26.2,OK
2026-06-18 18:07:52,6,2733.30,26.3,OK
2026-06-18 18:08:02,7,,,Timeout/Error
2026-06-18 18:08:12,8,,,Timeout/Error
2026-06-18 18:08:22,1,2885.40,27.7,OK
2026-06-18 18:08:33,2,2847.90,26.6,OK
2026-06-18 18:08:43,3,2892.50,26.7,OK
2026-06-18 18:08:54,4,880.40,26.7,OK
2026-06-18 18:09:04,5,2910.40,26.2,OK
2026-06-18 18:09:14,6,2733.30,26.4,OK
2026-06-18 18:09:24,7,,,Timeout/Error
2026-06-18 18:09:34,8,,,Timeout/Error
2026-06-18 18:09:45,1,2885.50,27.7,OK
2026-06-18 18:09:55,2,2847.90,26.7,OK
2026-06-18 18:10:05,3,2892.50,26.7,OK
2026-06-18 18:10:16,4,880.50,26.7,OK
2026-06-18 18:10:26,5,2910.60,26.2,OK
2026-06-18 18:10:36,6,2733.20,26.4,OK
2026-06-18 18:10:46,7,,,Timeout/Error
2026-06-18 18:10:57,8,,,Timeout/Error
2026-06-18 18:11:08,1,,,Timeout/Error
2026-06-18 18:11:18,2,2848.20,26.6,OK
2026-06-18 18:11:28,3,2892.60,26.8,OK
2026-06-18 18:11:38,4,880.50,26.8,OK
2026-06-18 18:11:49,5,2910.50,26.2,OK
2026-06-18 18:11:59,6,2733.40,26.4,OK
2026-06-18 18:12:09,7,,,Timeout/Error
2026-06-18 18:12:19,8,,,Timeout/Error
2026-06-18 18:12:29,1,2885.40,27.7,OK
2026-06-18 18:12:40,2,2847.90,26.7,OK
2026-06-18 18:12:50,3,2892.50,26.7,OK
2026-06-18 18:13:01,4,880.50,26.7,OK
2026-06-18 18:13:11,5,2910.70,26.2,OK
2026-06-18 18:13:21,6,2733.30,26.4,OK
2026-06-18 18:13:31,7,,,Timeout/Error
2026-06-18 18:13:41,8,,,Timeout/Error
2026-06-18 18:13:53,1,,,Timeout/Error
2026-06-18 18:14:03,2,2848.10,26.5,OK
2026-06-18 18:14:13,3,2892.50,26.7,OK
2026-06-18 18:14:24,4,880.50,26.7,OK
2026-06-18 18:14:34,5,2910.60,26.3,OK
2026-06-18 18:14:44,6,2733.30,26.4,OK
2026-06-18 18:14:54,7,,,Timeout/Error
2026-06-18 18:15:05,8,,,Timeout/Error
2026-06-18 18:15:16,1,,,Timeout/Error
2026-06-18 18:15:26,2,2847.60,26.6,OK
2026-06-18 18:15:36,3,2892.60,26.8,OK
2026-06-18 18:15:46,4,880.50,26.8,OK
2026-06-18 18:15:57,5,2910.50,26.3,OK
2026-06-18 18:16:07,6,2733.30,26.4,OK
2026-06-18 18:16:17,7,,,Timeout/Error
2026-06-18 18:16:27,8,,,Timeout/Error
2026-06-18 18:16:38,1,2885.50,27.7,OK
2026-06-18 18:16:48,2,2847.90,26.6,OK
2026-06-18 18:16:58,3,2892.40,26.8,OK
2026-06-18 18:17:09,4,880.50,26.8,OK
2026-06-18 18:17:19,5,2910.70,26.3,OK
2026-06-18 18:17:29,6,2733.20,26.4,OK
2026-06-18 18:17:39,7,,,Timeout/Error
2026-06-18 18:17:50,8,,,Timeout/Error
2026-06-18 18:18:00,1,2885.60,27.7,OK
2026-06-18 18:18:10,2,2848.00,26.7,OK
2026-06-18 18:18:21,3,2892.50,26.8,OK
2026-06-18 18:18:31,4,880.50,26.8,OK
2026-06-18 18:18:41,5,2910.50,26.3,OK
2026-06-18 18:18:51,6,2733.40,26.4,OK
2026-06-18 18:19:02,7,,,Timeout/Error
2026-06-18 18:19:12,8,,,Timeout/Error
2026-06-18 18:19:22,1,2885.40,27.7,OK
2026-06-18 18:19:32,2,2848.00,26.7,OK
2026-06-18 18:19:43,3,2892.50,26.8,OK
2026-06-18 18:19:53,4,880.50,26.8,OK
2026-06-18 18:20:04,5,2910.50,26.3,OK
2026-06-18 18:20:14,6,2733.30,26.5,OK
2026-06-18 18:20:24,7,,,Timeout/Error
2026-06-18 18:20:34,8,,,Timeout/Error
2026-06-18 18:20:44,1,2885.50,27.8,OK
2026-06-18 18:20:55,2,2847.90,26.7,OK
2026-06-18 18:21:05,3,2892.50,26.8,OK
2026-06-18 18:21:16,4,880.50,26.8,OK
2026-06-18 18:21:26,5,2910.50,26.3,OK
2026-06-18 18:21:36,6,2733.30,26.4,OK
2026-06-18 18:21:46,7,,,Timeout/Error
2026-06-18 18:21:56,8,,,Timeout/Error
2026-06-18 18:22:07,1,2885.50,27.8,OK
2026-06-18 18:22:17,2,2847.90,26.7,OK
2026-06-18 18:22:27,3,2892.50,26.8,OK
2026-06-18 18:22:38,4,880.50,26.8,OK
2026-06-18 18:22:48,5,2910.50,26.3,OK
2026-06-18 18:22:58,6,2733.30,26.4,OK
2026-06-18 18:23:08,7,,,Timeout/Error
2026-06-18 18:23:19,8,,,Timeout/Error
2026-06-18 18:23:29,1,2885.40,27.8,OK
2026-06-18 18:23:39,2,2848.00,26.7,OK
2026-06-18 18:23:50,3,2892.40,26.8,OK
2026-06-18 18:24:00,4,880.50,26.8,OK
2026-06-18 18:24:10,5,2910.50,26.3,OK
2026-06-18 18:24:20,6,2733.40,26.4,OK
2026-06-18 18:24:31,7,,,Timeout/Error
2026-06-18 18:24:41,8,,,Timeout/Error
2026-06-18 18:24:51,1,2885.40,27.8,OK
2026-06-18 18:25:01,2,2848.00,26.7,OK
2026-06-18 18:25:12,3,2892.50,26.8,OK
2026-06-18 18:25:22,4,880.50,26.8,OK
2026-06-18 18:25:32,5,2910.40,26.3,OK
2026-06-18 18:25:43,6,2733.20,26.4,OK
2026-06-18 18:25:53,7,,,Timeout/Error
2026-06-18 18:26:03,8,,,Timeout/Error
2026-06-18 18:26:13,1,2885.40,27.8,OK
2026-06-18 18:26:23,2,2848.00,26.7,OK
2026-06-18 18:26:34,3,2892.50,26.8,OK
2026-06-18 18:26:44,4,880.50,26.8,OK
2026-06-18 18:26:55,5,2910.40,26.3,OK
2026-06-18 18:27:05,6,2733.30,26.5,OK
2026-06-18 18:27:15,7,,,Timeout/Error
2026-06-18 18:27:25,8,,,Timeout/Error
2026-06-18 18:27:35,1,2885.50,27.8,OK
2026-06-18 18:27:46,2,2848.00,26.7,OK
2026-06-18 18:27:56,3,2892.50,26.8,OK
2026-06-18 18:28:07,4,880.50,26.8,OK
2026-06-18 18:28:17,5,2910.40,26.3,OK
2026-06-18 18:28:27,6,2733.30,26.5,OK
2026-06-18 18:28:37,7,,,Timeout/Error
2026-06-18 18:28:47,8,,,Timeout/Error
2026-06-18 18:28:59,1,,,Timeout/Error
2026-06-18 18:29:09,2,2847.80,26.7,OK
2026-06-18 18:29:19,3,2892.60,26.8,OK
2026-06-18 18:29:29,4,880.50,26.8,OK
2026-06-18 18:29:40,5,2910.40,26.3,OK
2026-06-18 18:29:50,6,2733.30,26.5,OK
2026-06-18 18:30:00,7,,,Timeout/Error
2026-06-18 18:30:10,8,,,Timeout/Error
2026-06-18 18:30:21,1,2885.40,27.8,OK
2026-06-18 18:30:31,2,2848.00,26.7,OK
2026-06-18 18:30:41,3,2892.40,26.8,OK
2026-06-18 18:30:52,4,880.50,26.8,OK
2026-06-18 18:31:02,5,2910.50,26.4,OK
2026-06-18 18:31:12,6,2733.30,26.5,OK
2026-06-18 18:31:22,7,,,Timeout/Error
2026-06-18 18:31:32,8,,,Timeout/Error
2026-06-18 18:31:43,1,2885.40,27.8,OK
2026-06-18 18:31:53,2,2848.00,26.8,OK
2026-06-18 18:32:03,3,2892.50,26.9,OK
2026-06-18 18:32:14,4,880.50,26.9,OK
2026-06-18 18:32:24,5,2910.40,26.4,OK
2026-06-18 18:32:34,6,2733.40,26.5,OK
2026-06-18 18:32:44,7,,,Timeout/Error
2026-06-18 18:32:55,8,,,Timeout/Error
2026-06-18 18:33:05,1,2885.40,27.8,OK
2026-06-18 18:33:15,2,2848.00,26.8,OK
2026-06-18 18:33:26,3,2892.60,26.9,OK
2026-06-18 18:33:36,4,880.50,26.9,OK
2026-06-18 18:33:46,5,2910.50,26.3,OK
2026-06-18 18:33:57,6,2733.40,26.5,OK
2026-06-18 18:34:07,7,,,Timeout/Error
2026-06-18 18:34:17,8,,,Timeout/Error
2026-06-18 18:34:28,1,,,Timeout/Error
2026-06-18 18:34:38,2,2847.90,26.7,OK
2026-06-18 18:34:49,3,2892.60,26.9,OK
2026-06-18 18:34:59,4,880.60,26.9,OK
2026-06-18 18:35:09,5,2910.40,26.4,OK
2026-06-18 18:35:19,6,2733.40,26.5,OK
2026-06-18 18:35:30,7,,,Timeout/Error
2026-06-18 18:35:40,8,,,Timeout/Error
2026-06-18 18:35:50,1,2885.50,27.8,OK
2026-06-18 18:36:00,2,2848.00,26.7,OK
2026-06-18 18:36:11,3,2892.40,26.9,OK
2026-06-18 18:36:21,4,880.50,26.9,OK
2026-06-18 18:36:31,5,2910.50,26.4,OK
2026-06-18 18:36:42,6,2733.10,26.5,OK
2026-06-18 18:36:52,7,,,Timeout/Error
2026-06-18 18:37:02,8,,,Timeout/Error
2026-06-18 18:37:12,1,2885.40,27.9,OK
2026-06-18 18:37:22,2,2848.00,26.8,OK
2026-06-18 18:37:33,3,2892.40,26.8,OK
2026-06-18 18:37:43,4,880.60,26.8,OK
2026-06-18 18:37:54,5,2910.50,26.3,OK
2026-06-18 18:38:04,6,2733.30,26.5,OK
2026-06-18 18:38:14,7,,,Timeout/Error
2026-06-18 18:38:24,8,,,Timeout/Error
2026-06-18 18:38:34,1,2885.40,27.8,OK
2026-06-18 18:38:45,2,2847.90,26.8,OK
2026-06-18 18:38:55,3,2892.50,26.9,OK
2026-06-18 18:39:06,4,880.60,26.9,OK
2026-06-18 18:39:16,5,2910.50,26.4,OK
2026-06-18 18:39:26,6,2733.10,26.5,OK
2026-06-18 18:39:36,7,,,Timeout/Error
2026-06-18 18:39:47,8,,,Timeout/Error
2026-06-18 18:39:57,1,2885.40,27.9,OK
2026-06-18 18:40:07,2,2848.00,26.8,OK
2026-06-18 18:40:17,3,2892.50,26.8,OK
2026-06-18 18:40:28,4,880.60,26.9,OK
2026-06-18 18:40:38,5,2910.50,26.4,OK
2026-06-18 18:40:48,6,2733.30,26.5,OK
2026-06-18 18:40:59,7,,,Timeout/Error
2026-06-18 18:41:09,8,,,Timeout/Error
2026-06-18 18:41:20,1,,,Timeout/Error
2026-06-18 18:41:30,2,2848.30,26.8,OK
2026-06-18 18:41:40,3,2892.40,26.9,OK
2026-06-18 18:41:51,4,880.60,26.9,OK
2026-06-18 18:42:01,5,2910.60,26.4,OK
2026-06-18 18:42:11,6,2733.30,26.5,OK
2026-06-18 18:42:21,7,,,Timeout/Error
2026-06-18 18:42:31,8,,,Timeout/Error
2026-06-18 18:42:42,1,2885.40,27.8,OK
2026-06-18 18:42:52,2,2848.00,26.8,OK
2026-06-18 18:43:02,3,2892.50,26.9,OK
2026-06-18 18:43:13,4,880.60,26.9,OK
2026-06-18 18:43:23,5,2910.50,26.4,OK
2026-06-18 18:43:33,6,2733.10,26.5,OK
2026-06-18 18:43:43,7,,,Timeout/Error
2026-06-18 18:43:54,8,,,Timeout/Error
2026-06-18 18:44:04,1,2885.50,27.9,OK
2026-06-18 18:44:14,2,2848.00,26.8,OK
2026-06-18 18:44:25,3,2892.50,26.9,OK
2026-06-18 18:44:35,4,880.60,26.9,OK
2026-06-18 18:44:45,5,2910.60,26.4,OK
2026-06-18 18:44:55,6,2733.30,26.5,OK
2026-06-18 18:45:06,7,,,Timeout/Error
2026-06-18 18:45:16,8,,,Timeout/Error
2026-06-18 18:45:26,1,2885.40,27.9,OK
2026-06-18 18:45:36,2,2848.00,26.8,OK
2026-06-18 18:45:47,3,2892.50,26.9,OK
2026-06-18 18:45:57,4,880.60,26.9,OK
2026-06-18 18:46:07,5,2910.40,26.4,OK
2026-06-18 18:46:18,6,2733.30,26.6,OK
2026-06-18 18:46:28,7,,,Timeout/Error
2026-06-18 18:46:38,8,,,Timeout/Error
2026-06-18 18:46:48,1,2885.40,28.0,OK
2026-06-18 18:46:58,2,2848.10,26.8,OK
2026-06-18 18:47:09,3,2892.40,26.9,OK
2026-06-18 18:47:19,4,880.60,26.9,OK
2026-06-18 18:47:30,5,2910.40,26.4,OK
2026-06-18 18:47:40,6,2733.20,26.5,OK
2026-06-18 18:47:50,7,,,Timeout/Error
2026-06-18 18:48:00,8,,,Timeout/Error
2026-06-18 18:48:11,1,2885.40,27.9,OK
2026-06-18 18:48:21,2,2848.00,26.8,OK
2026-06-18 18:48:31,3,2892.50,26.9,OK
2026-06-18 18:48:42,4,880.60,26.9,OK
2026-06-18 18:48:52,5,2910.50,26.4,OK
2026-06-18 18:49:02,6,2733.20,26.5,OK
2026-06-18 18:49:12,7,,,Timeout/Error
2026-06-18 18:49:23,8,,,Timeout/Error
2026-06-18 18:49:33,1,2885.40,28.0,OK
2026-06-18 18:49:43,2,2848.00,26.8,OK
2026-06-18 18:49:54,3,2892.50,26.9,OK
2026-06-18 18:50:04,4,880.60,26.9,OK
2026-06-18 18:50:14,5,2910.50,26.4,OK
2026-06-18 18:50:24,6,2733.20,26.6,OK
2026-06-18 18:50:35,7,,,Timeout/Error
2026-06-18 18:50:45,8,,,Timeout/Error
2026-06-18 18:50:55,1,2885.50,28.0,OK
2026-06-18 18:51:05,2,2848.00,26.8,OK
2026-06-18 18:51:16,3,2892.50,26.9,OK
2026-06-18 18:51:26,4,880.60,26.9,OK
2026-06-18 18:51:36,5,2910.40,26.4,OK
2026-06-18 18:51:47,6,2733.30,26.6,OK
2026-06-18 18:51:57,7,,,Timeout/Error
2026-06-18 18:52:07,8,,,Timeout/Error
2026-06-18 18:52:17,1,2885.60,28.0,OK
2026-06-18 18:52:28,2,2848.00,26.9,OK
2026-06-18 18:52:38,3,2892.50,26.9,OK
2026-06-18 18:52:48,4,880.60,26.9,OK
2026-06-18 18:52:59,5,2910.50,26.5,OK
2026-06-18 18:53:09,6,2733.30,26.6,OK
2026-06-18 18:53:19,7,,,Timeout/Error
2026-06-18 18:53:29,8,,,Timeout/Error
2026-06-18 18:53:40,1,2885.50,28.0,OK
2026-06-18 18:53:50,2,2848.00,26.8,OK
2026-06-18 18:54:00,3,2892.50,26.9,OK
2026-06-18 18:54:11,4,880.60,26.9,OK
2026-06-18 18:54:21,5,2910.40,26.5,OK
2026-06-18 18:54:31,6,2733.30,26.6,OK
2026-06-18 18:54:41,7,,,Timeout/Error
2026-06-18 18:54:52,8,,,Timeout/Error
2026-06-18 18:55:02,1,2885.40,28.0,OK
2026-06-18 18:55:12,2,2848.00,26.9,OK
2026-06-18 18:55:23,3,2892.60,26.9,OK
2026-06-18 18:55:33,4,880.60,26.9,OK
2026-06-18 18:55:43,5,2910.50,26.5,OK
2026-06-18 18:55:53,6,2733.20,26.6,OK
2026-06-18 18:56:04,7,,,Timeout/Error
2026-06-18 18:56:14,8,,,Timeout/Error
2026-06-18 18:56:25,1,,,Timeout/Error
2026-06-18 18:56:35,2,2848.00,26.8,OK
2026-06-18 18:56:46,3,2892.40,26.9,OK
2026-06-18 18:56:56,4,880.60,26.9,OK
2026-06-18 18:57:06,5,2910.60,26.5,OK
2026-06-18 18:57:17,6,2733.20,26.6,OK
2026-06-18 18:57:27,7,,,Timeout/Error
2026-06-18 18:57:37,8,,,Timeout/Error
2026-06-18 18:57:47,1,2885.40,27.9,OK
2026-06-18 18:57:57,2,2848.00,26.8,OK
2026-06-18 18:58:08,3,2892.40,27.0,OK
2026-06-18 18:58:18,4,880.60,27.0,OK
2026-06-18 18:58:29,5,2910.40,26.5,OK
2026-06-18 18:58:39,6,2733.30,26.6,OK
2026-06-18 18:58:49,7,,,Timeout/Error
2026-06-18 18:58:59,8,,,Timeout/Error
2026-06-18 18:59:09,1,2885.40,28.0,OK
2026-06-18 18:59:20,2,2848.00,26.9,OK
2026-06-18 18:59:30,3,2892.50,27.0,OK
2026-06-18 18:59:41,4,880.60,27.0,OK
2026-06-18 18:59:51,5,2910.50,26.5,OK
2026-06-18 19:00:01,6,2733.20,26.6,OK
2026-06-18 19:00:11,7,,,Timeout/Error
2026-06-18 19:00:22,8,,,Timeout/Error
2026-06-18 19:00:32,1,2885.50,28.0,OK
2026-06-18 19:00:42,2,2848.00,26.9,OK
2026-06-18 19:00:52,3,2892.50,27.0,OK
2026-06-18 19:01:03,4,880.70,27.0,OK
2026-06-18 19:01:13,5,2910.50,26.5,OK
2026-06-18 19:01:23,6,2733.20,26.7,OK
2026-06-18 19:01:34,7,,,Timeout/Error
2026-06-18 19:01:44,8,,,Timeout/Error
2026-06-18 19:01:54,1,2885.40,28.0,OK
2026-06-18 19:02:04,2,2848.00,26.9,OK
2026-06-18 19:02:15,3,2892.40,27.0,OK
2026-06-18 19:02:25,4,880.70,27.0,OK
2026-06-18 19:02:35,5,2910.40,26.5,OK
2026-06-18 19:02:46,6,2733.20,26.6,OK
2026-06-18 19:02:56,7,,,Timeout/Error
2026-06-18 19:03:06,8,,,Timeout/Error
2026-06-18 19:03:16,1,2885.40,28.0,OK
2026-06-18 19:03:26,2,2848.00,26.9,OK
2026-06-18 19:03:37,3,2892.50,27.0,OK
2026-06-18 19:03:47,4,880.70,27.0,OK
2026-06-18 19:03:58,5,2910.40,26.5,OK
2026-06-18 19:04:08,6,2733.30,26.6,OK
2026-06-18 19:04:18,7,,,Timeout/Error
2026-06-18 19:04:28,8,,,Timeout/Error
2026-06-18 19:04:39,1,2885.50,28.0,OK
2026-06-18 19:04:49,2,2848.00,26.9,OK
2026-06-18 19:04:59,3,2892.40,27.0,OK
2026-06-18 19:05:10,4,880.70,27.0,OK
2026-06-18 19:05:20,5,2910.40,26.5,OK
2026-06-18 19:05:30,6,2733.30,26.6,OK
2026-06-18 19:05:40,7,,,Timeout/Error
2026-06-18 19:05:51,8,,,Timeout/Error
2026-06-18 19:06:01,1,2885.40,28.0,OK
2026-06-18 19:06:11,2,2848.00,26.9,OK
2026-06-18 19:06:21,3,2892.40,27.0,OK
2026-06-18 19:06:32,4,880.70,27.0,OK
2026-06-18 19:06:42,5,2910.50,26.5,OK
2026-06-18 19:06:52,6,2733.30,26.6,OK
2026-06-18 19:07:03,7,,,Timeout/Error
2026-06-18 19:07:13,8,,,Timeout/Error
2026-06-18 19:07:23,1,2885.40,28.0,OK
2026-06-18 19:07:33,2,2848.00,26.9,OK
2026-06-18 19:07:44,3,2892.40,27.0,OK
2026-06-18 19:07:54,4,880.70,27.0,OK
2026-06-18 19:08:04,5,2910.60,26.5,OK
2026-06-18 19:08:15,6,2733.40,26.6,OK
2026-06-18 19:08:25,7,,,Timeout/Error
2026-06-18 19:08:35,8,,,Timeout/Error
2026-06-18 19:08:46,1,,,Timeout/Error
2026-06-18 19:08:57,2,2848.20,26.9,OK
2026-06-18 19:09:07,3,2892.60,27.0,OK
2026-06-18 19:09:17,4,880.70,27.0,OK
2026-06-18 19:09:27,5,2910.50,26.5,OK
2026-06-18 19:09:37,6,2733.40,26.6,OK
2026-06-18 19:09:48,7,,,Timeout/Error
2026-06-18 19:09:58,8,,,Timeout/Error
2026-06-18 19:10:08,1,2885.40,28.0,OK
2026-06-18 19:10:18,2,2848.00,26.9,OK
2026-06-18 19:10:29,3,2892.50,27.0,OK
2026-06-18 19:10:39,4,880.70,27.0,OK
2026-06-18 19:10:49,5,2910.60,26.5,OK
2026-06-18 19:11:00,6,2733.30,26.7,OK
2026-06-18 19:11:10,7,,,Timeout/Error
2026-06-18 19:11:20,8,,,Timeout/Error
2026-06-18 19:11:30,1,2885.60,28.0,OK
2026-06-18 19:11:40,2,2848.00,26.9,OK
2026-06-18 19:11:51,3,2892.40,27.0,OK
2026-06-18 19:12:01,4,880.70,27.0,OK
2026-06-18 19:12:12,5,2910.40,26.5,OK
2026-06-18 19:12:22,6,2733.30,26.6,OK
2026-06-18 19:12:32,7,,,Timeout/Error
2026-06-18 19:12:42,8,,,Timeout/Error
2026-06-18 19:12:53,1,2885.40,28.0,OK
2026-06-18 19:13:03,2,2847.90,26.9,OK
2026-06-18 19:13:13,3,2892.50,27.0,OK
2026-06-18 19:13:24,4,880.70,27.0,OK
2026-06-18 19:13:34,5,2910.60,26.6,OK
2026-06-18 19:13:44,6,2733.20,26.7,OK
2026-06-18 19:13:54,7,,,Timeout/Error
2026-06-18 19:14:05,8,,,Timeout/Error
2026-06-18 19:14:15,1,2885.50,28.1,OK
2026-06-18 19:14:25,2,2848.00,26.9,OK
2026-06-18 19:14:36,3,2892.50,27.0,OK
2026-06-18 19:14:46,4,880.70,27.0,OK
2026-06-18 19:14:56,5,2910.60,26.5,OK
2026-06-18 19:15:06,6,2733.20,26.7,OK
2026-06-18 19:15:17,7,,,Timeout/Error
2026-06-18 19:15:27,8,,,Timeout/Error
2026-06-18 19:15:37,1,2885.40,28.1,OK
2026-06-18 19:15:47,2,2848.00,26.9,OK
2026-06-18 19:15:58,3,2892.50,27.0,OK
2026-06-18 19:16:08,4,880.70,27.0,OK
2026-06-18 19:16:18,5,2910.50,26.6,OK
2026-06-18 19:16:29,6,2733.20,26.7,OK
2026-06-18 19:16:39,7,,,Timeout/Error
2026-06-18 19:16:49,8,,,Timeout/Error
2026-06-18 19:16:59,1,2885.60,28.1,OK
2026-06-18 19:17:09,2,2848.00,26.9,OK
2026-06-18 19:17:20,3,2892.40,27.0,OK
2026-06-18 19:17:30,4,880.70,27.0,OK
2026-06-18 19:17:41,5,2910.40,26.6,OK
2026-06-18 19:17:51,6,2733.40,26.7,OK
2026-06-18 19:18:01,7,,,Timeout/Error
2026-06-18 19:18:11,8,,,Timeout/Error
2026-06-18 19:18:22,1,2885.50,28.1,OK
2026-06-18 19:18:32,2,2848.00,26.9,OK
2026-06-18 19:18:42,3,2892.50,27.0,OK
2026-06-18 19:18:53,4,880.70,27.0,OK
2026-06-18 19:19:03,5,2910.40,26.6,OK
2026-06-18 19:19:13,6,2733.10,26.7,OK
2026-06-18 19:19:23,7,,,Timeout/Error
2026-06-18 19:19:34,8,,,Timeout/Error
2026-06-18 19:19:44,1,2885.40,28.1,OK
2026-06-18 19:19:54,2,2847.90,26.9,OK
2026-06-18 19:20:05,3,2892.50,27.0,OK
2026-06-18 19:20:15,4,880.70,27.0,OK
2026-06-18 19:20:25,5,2910.40,26.5,OK
2026-06-18 19:20:35,6,2733.20,26.7,OK
2026-06-18 19:20:46,7,,,Timeout/Error
2026-06-18 19:20:56,8,,,Timeout/Error
2026-06-18 19:21:06,1,2885.30,28.1,OK
2026-06-18 19:21:16,2,2848.00,26.9,OK
2026-06-18 19:21:27,3,2892.50,27.0,OK
2026-06-18 19:21:37,4,880.70,27.0,OK
2026-06-18 19:21:47,5,2910.30,26.6,OK
2026-06-18 19:21:58,6,2733.20,26.7,OK
2026-06-18 19:22:08,7,,,Timeout/Error
2026-06-18 19:22:18,8,,,Timeout/Error
2026-06-18 19:22:29,1,,,Timeout/Error
2026-06-18 19:22:40,2,,,Timeout/Error
2026-06-18 19:22:51,3,2892.30,27.3,OK
2026-06-18 19:23:01,4,880.70,27.3,OK
